transaction_id,customer_id,product_category,purchase_amount,payment_method,purchase_date
T007553,C2036,Electronics,191.07,Gift Card,4/15/2025
T007554,C7532,Electronics,8.92,Crypto,9/27/2024
T007555,C2259,Home,227,Crypto,3/27/2025
T007556,C6792,Beauty,63.16,Gift Card,3/11/2025
T007557,C9948,Electronics,32.36,Crypto,11/11/2024
T007558,C5894,Clothing,89.11,Crypto,5/20/2025
T007559,C5843,Electronics,79.13,Credit Card,12/24/2024
T007560,C1029,Clothing,78.32,Credit Card,10/2/2024
T007561,C5544,Toys,50.13,Credit Card,8/16/2024
T007562,C6142,Toys,62.05,PayPal,4/19/2025
T007563,C7361,Electronics,123.14,Credit Card,1/31/2025
T007564,C1230,Electronics,82.77,PayPal,3/18/2025
T007565,C1645,Electronics,170.54,Credit Card,2/27/2025
T007566,C4677,Beauty,157.69,Crypto,5/1/2025
T007567,C5866,Clothing,69.16,Credit Card,6/28/2024
T007568,C2639,Electronics,60.99,Credit Card,11/22/2024
T007569,C4078,Toys,128.14,PayPal,2/3/2025
T007570,C7651,Home,64.98,PayPal,4/18/2025
T007571,C1405,Toys,423.05,PayPal,2/17/2025
T007572,C6676,Beauty,141.82,PayPal,8/23/2024
T007573,C3917,Electronics,19.12,Gift Card,8/4/2024
T007574,C3457,Electronics,81.71,PayPal,4/29/2025
T007575,C4559,Toys,114.51,Crypto,7/15/2024
T007576,C1057,Toys,309.37,Credit Card,10/30/2024
T007577,C9415,Home,272.36,Crypto,9/22/2024
T007578,C1680,Beauty,88.7,Gift Card,2/20/2025
T007579,C7620,Home,14.61,Crypto,2/6/2025
T007580,C5600,Toys,12.11,Crypto,7/24/2024
T007581,C8875,Home,133.25,Crypto,7/29/2024
T007582,C2933,Toys,27.16,Crypto,9/9/2024
T007583,C5340,Home,29.27,Crypto,10/28/2024
T007584,C1621,Beauty,49.91,Crypto,7/25/2024
T007585,C3406,Home,36.35,Credit Card,11/29/2024
T007586,C3954,Beauty,95.31,Crypto,2/16/2025
T007587,C2336,Beauty,60.68,Credit Card,10/15/2024
T007588,C1092,Home,153.19,Credit Card,4/25/2025
T007589,C7502,Clothing,54.07,Gift Card,2/2/2025
T007590,C3750,Home,41.37,Credit Card,7/11/2024
T007591,C6645,Electronics,76.86,Gift Card,7/22/2024
T007592,C1612,Home,46.92,Crypto,9/4/2024
T007593,C4389,Toys,52,PayPal,8/31/2024
T007594,C3359,Electronics,47.26,Credit Card,3/21/2025
T007595,C1498,Home,90.92,Gift Card,3/8/2025
T007596,C5512,Electronics,33.07,Credit Card,11/26/2024
T007597,C5528,Toys,61.47,Credit Card,3/1/2025
T007598,C1993,Home,147.17,Gift Card,12/15/2024
T007599,C7021,Electronics,11.07,Credit Card,4/13/2025
T007600,C6551,Toys,171.83,Credit Card,4/26/2025
T007601,C2031,Clothing,1.66,PayPal,6/23/2025
T007602,C1637,Home,15.82,PayPal,8/16/2024
T007603,C9671,Electronics,127.84,Crypto,7/18/2024
T007604,C4282,Home,106.22,Gift Card,3/11/2025
T007605,C9532,Toys,17.74,Credit Card,4/27/2025
T007606,C5519,Toys,11.59,PayPal,4/1/2025
T007607,C4550,Beauty,21.08,Crypto,6/17/2025
T007608,C9347,Beauty,261.06,Credit Card,1/3/2025
T007609,C6115,Home,73.35,PayPal,4/11/2025
T007610,C6563,Beauty,111.61,Crypto,6/20/2025
T007611,C2188,Home,143.87,Credit Card,6/25/2025
T007612,C1364,Electronics,12.66,Crypto,1/30/2025
T007613,C1850,Beauty,70.37,Credit Card,4/26/2025
T007614,C4563,Electronics,49.71,PayPal,7/8/2024
T007615,C4879,Electronics,32.37,Gift Card,1/18/2025
T007616,C6400,Beauty,154.46,Crypto,2/10/2025
T007617,C5925,Electronics,56.19,Gift Card,2/15/2025
T007618,C9571,Clothing,106.92,Credit Card,10/17/2024
T007619,C2560,Electronics,44.31,Credit Card,9/17/2024
T007620,C5568,Electronics,56.82,PayPal,11/9/2024
T007621,C9145,Home,2.01,Credit Card,8/2/2024
T007622,C9376,Toys,182.62,Credit Card,12/1/2024
T007623,C8909,Clothing,157.46,Gift Card,4/21/2025
T007624,C3516,Electronics,62.93,Gift Card,6/22/2025
T007625,C2382,Electronics,117.47,Credit Card,3/24/2025
T007626,C3869,Electronics,46.3,Credit Card,5/18/2025
T007627,C1932,Home,173.64,Crypto,5/2/2025
T007628,C9117,Toys,263.92,Gift Card,6/24/2025
T007629,C4371,Home,39.68,Gift Card,4/25/2025
T007630,C3166,Electronics,91.18,PayPal,5/19/2025
T007631,C1084,Beauty,201.66,Credit Card,1/30/2025
T007632,C5014,Clothing,30.87,Credit Card,9/23/2024
T007633,C4797,Toys,379.64,Credit Card,4/7/2025
T007634,C1540,Home,4.04,Crypto,7/15/2024
T007635,C7766,Clothing,86.78,PayPal,12/12/2024
T007636,C9985,Toys,25.73,Crypto,5/2/2025
T007637,C9397,Home,338.68,Gift Card,3/1/2025
T007638,C5284,Toys,15.65,PayPal,4/3/2025
T007639,C5174,Toys,12.76,Crypto,5/11/2025
T007640,C3504,Electronics,26.77,Gift Card,2/25/2025
T007641,C2086,Clothing,278.55,PayPal,9/19/2024
T007642,C8510,Electronics,81.26,PayPal,12/15/2024
T007643,C6613,Toys,47.52,Crypto,6/26/2025
T007644,C9292,Clothing,143.87,PayPal,5/18/2025
T007645,C9522,Clothing,42.85,Crypto,4/10/2025
T007646,C7865,Beauty,218.27,Credit Card,10/24/2024
T007647,C7693,Home,183.02,Credit Card,4/4/2025
T007648,C6647,Clothing,61.05,Credit Card,12/25/2024
T007649,C2737,Home,81.46,Gift Card,3/16/2025
T007650,C6436,Home,83.4,PayPal,8/23/2024
T007651,C2433,Toys,37.54,Crypto,3/24/2025
T007652,C3002,Electronics,15.15,PayPal,12/26/2024
T007653,C1445,Electronics,35.39,Gift Card,4/25/2025
T007654,C7078,Toys,9.89,PayPal,10/9/2024
T007655,C7892,Home,29.65,Gift Card,1/7/2025
T007656,C1415,Toys,34.1,Crypto,7/6/2024
T007657,C4477,Electronics,8.49,Credit Card,10/12/2024
T007658,C7761,Toys,70.9,Credit Card,5/17/2025
T007659,C5913,Clothing,36.75,Crypto,1/19/2025
T007660,C4949,Beauty,80.07,Crypto,7/2/2024
T007661,C8008,Home,13.09,Credit Card,11/13/2024
T007662,C1625,Electronics,6.15,Gift Card,11/5/2024
T007663,C2200,Toys,68.45,PayPal,4/1/2025
T007664,C6694,Home,10.57,Credit Card,10/5/2024
T007665,C2539,Beauty,85.85,Credit Card,5/7/2025
T007666,C4588,Beauty,0.77,Gift Card,7/6/2024
T007667,C1670,Beauty,221.01,PayPal,10/21/2024
T007668,C3865,Toys,92.05,Gift Card,5/24/2025
T007669,C9171,Electronics,3.38,PayPal,8/23/2024
T007670,C8170,Electronics,15.28,PayPal,6/3/2025
T007671,C6823,Clothing,44.72,Crypto,3/21/2025
T007672,C5050,Toys,8.31,PayPal,1/7/2025
T007673,C8934,Electronics,29.94,Credit Card,9/21/2024
T007674,C3558,Beauty,105.4,Crypto,8/27/2024
T007675,C5174,Clothing,61.67,Gift Card,9/26/2024
T007676,C4448,Clothing,77.21,Gift Card,5/17/2025
T007677,C9201,Beauty,93.98,PayPal,10/13/2024
T007678,C6364,Electronics,13.71,Credit Card,3/12/2025
T007679,C7989,Electronics,45.67,Gift Card,10/3/2024
T007680,C2213,Home,35.35,PayPal,11/21/2024
T007681,C1577,Home,63.42,Credit Card,10/28/2024
T007682,C4986,Electronics,24.27,PayPal,6/26/2025
T007683,C4172,Toys,59.73,Crypto,3/8/2025
T007684,C2879,Electronics,274.49,PayPal,3/3/2025
T007685,C5579,Toys,90.47,PayPal,4/16/2025
T007686,C7371,Electronics,13.48,PayPal,9/1/2024
T007687,C6843,Home,117.46,Crypto,8/15/2024
T007688,C6581,Electronics,32.98,PayPal,5/18/2025
T007689,C6990,Electronics,50.48,Gift Card,11/20/2024
T007690,C7320,Home,45.9,Gift Card,2/9/2025
T007691,C3022,Beauty,70.23,Credit Card,2/26/2025
T007692,C9320,Beauty,12.85,Crypto,7/30/2024
T007693,C7346,Electronics,75.93,Crypto,5/4/2025
T007694,C8745,Clothing,67.68,Crypto,7/8/2024
T007695,C2915,Beauty,80.39,Credit Card,2/21/2025
T007696,C5423,Home,62.19,Gift Card,1/10/2025
T007697,C4910,Beauty,21.46,Credit Card,9/25/2024
T007698,C4621,Electronics,41.29,Credit Card,5/2/2025
T007699,C2127,Beauty,26.8,Crypto,5/14/2025
T007700,C7295,Toys,13.89,Crypto,4/23/2025
T007701,C5710,Electronics,91.86,PayPal,7/1/2024
T007702,C8246,Toys,2.3,Crypto,7/10/2024
T007703,C8123,Electronics,128.27,PayPal,10/6/2024
T007704,C2591,Electronics,133.68,Crypto,11/9/2024
T007705,C2312,Beauty,114.48,Crypto,7/10/2024
T007706,C8757,Home,10.34,Gift Card,10/14/2024
T007707,C3905,Toys,58.38,Gift Card,10/4/2024
T007708,C1041,Electronics,121.51,Credit Card,11/29/2024
T007709,C4378,Beauty,35.17,Credit Card,9/10/2024
T007710,C9547,Electronics,111.15,Credit Card,5/17/2025
T007711,C7747,Toys,6.14,Crypto,2/9/2025
T007712,C2396,Clothing,13.48,PayPal,2/16/2025
T007713,C8481,Electronics,162.37,Credit Card,8/9/2024
T007714,C3507,Home,123.49,Credit Card,10/3/2024
T007715,C2056,Toys,164.17,Gift Card,2/24/2025
T007716,C4683,Electronics,17.79,Gift Card,3/4/2025
T007717,C9130,Clothing,21.62,PayPal,2/8/2025
T007718,C5886,Beauty,18.06,Credit Card,5/6/2025
T007719,C6729,Clothing,88.88,Credit Card,12/2/2024
T007720,C8990,Toys,103.41,Crypto,5/31/2025
T007721,C1490,Electronics,57.76,Gift Card,4/24/2025
T007722,C7885,Electronics,16.98,Credit Card,11/7/2024
T007723,C8097,Home,113.29,Gift Card,9/16/2024
T007724,C9121,Toys,31.67,Credit Card,2/1/2025
T007725,C7674,Clothing,90.62,Gift Card,6/16/2025
T007726,C3877,Beauty,258.36,Crypto,7/21/2024
T007727,C1170,Home,10.32,Gift Card,6/14/2025
T007728,C7649,Toys,61.82,Gift Card,2/21/2025
T007729,C2386,Home,31.66,Crypto,9/23/2024
T007730,C2727,Beauty,127.72,Gift Card,12/19/2024
T007731,C5770,Electronics,32.2,Crypto,2/1/2025
T007732,C1705,Clothing,88.05,Credit Card,12/29/2024
T007733,C7112,Home,41.71,PayPal,2/15/2025
T007734,C5984,Clothing,66.83,Crypto,12/6/2024
T007735,C8340,Toys,54.19,Crypto,5/27/2025
T007736,C9103,Clothing,148.36,PayPal,12/11/2024
T007737,C9917,Home,188.41,Credit Card,10/24/2024
T007738,C6377,Home,37.44,PayPal,10/6/2024
T007739,C9476,Clothing,151.05,Gift Card,7/17/2024
T007740,C7594,Clothing,133.13,Credit Card,1/7/2025
T007741,C1628,Beauty,247.04,PayPal,3/19/2025
T007742,C6045,Toys,440.34,Credit Card,10/7/2024
T007743,C7788,Home,78.28,PayPal,10/7/2024
T007744,C3928,Clothing,161.22,Crypto,11/18/2024
T007745,C9552,Toys,43.94,Gift Card,3/14/2025
T007746,C5509,Beauty,12.5,PayPal,8/3/2024
T007747,C1153,Home,77.53,Gift Card,4/13/2025
T007748,C8459,Electronics,1.81,Gift Card,4/2/2025
T007749,C1729,Home,215.55,Gift Card,1/17/2025
T007750,C3741,Home,5.02,Gift Card,9/4/2024
T007751,C3558,Clothing,310.26,Gift Card,7/25/2024
T007752,C7765,Clothing,10.18,Credit Card,7/24/2024
T007753,C1945,Beauty,81.8,PayPal,11/8/2024
T007754,C8153,Home,18.77,Gift Card,9/30/2024
T007755,C5857,Toys,103.54,Gift Card,2/4/2025
T007756,C5299,Home,41.42,Gift Card,2/7/2025
T007757,C9286,Beauty,25.53,Credit Card,10/31/2024
T007758,C4813,Toys,75.27,Credit Card,5/10/2025
T007759,C1051,Clothing,126.61,Credit Card,10/11/2024
T007760,C8372,Home,5.19,Credit Card,6/6/2025
T007761,C7463,Toys,14.08,Crypto,10/7/2024
T007762,C6247,Clothing,42.7,PayPal,8/10/2024
T007763,C4688,Clothing,299.9,PayPal,7/5/2024
T007764,C9374,Home,121.69,PayPal,10/15/2024
T007765,C6487,Clothing,112.09,Credit Card,5/2/2025
T007766,C9700,Toys,13.44,PayPal,8/31/2024
T007767,C5790,Beauty,88.91,PayPal,10/31/2024
T007768,C5097,Toys,9.01,Gift Card,2/16/2025
T007769,C8724,Beauty,77.77,Credit Card,10/6/2024
T007770,C8492,Toys,24.91,Gift Card,5/20/2025
T007771,C9366,Home,75.19,PayPal,8/14/2024
T007772,C5642,Clothing,14.04,Crypto,5/28/2025
T007773,C3159,Home,67.89,Credit Card,11/25/2024
T007774,C3605,Beauty,76.32,Credit Card,9/14/2024
T007775,C8716,Clothing,32.29,Gift Card,12/17/2024
T007776,C2986,Electronics,15.35,Gift Card,2/19/2025
T007777,C2186,Toys,85.95,Crypto,3/25/2025
T007778,C8610,Electronics,46.44,Gift Card,10/1/2024
T007779,C5112,Beauty,46.96,Crypto,9/5/2024
T007780,C6344,Beauty,322.77,PayPal,4/15/2025
T007781,C5744,Electronics,63,PayPal,12/9/2024
T007782,C8836,Toys,425.96,Crypto,5/30/2025
T007783,C1798,Beauty,65.12,Gift Card,1/22/2025
T007784,C2868,Toys,177.21,Crypto,10/2/2024
T007785,C6823,Home,260.56,Crypto,7/23/2024
T007786,C7153,Beauty,44.94,Crypto,4/21/2025
T007787,C4689,Beauty,107.28,Crypto,1/15/2025
T007788,C3283,Beauty,41.71,Gift Card,9/6/2024
T007789,C6544,Home,276.35,Gift Card,10/13/2024
T007790,C9634,Toys,12.08,Credit Card,9/6/2024
T007791,C8097,Electronics,39.52,Crypto,4/29/2025
T007792,C6014,Clothing,69,PayPal,9/27/2024
T007793,C7033,Home,213.23,PayPal,5/28/2025
T007794,C3004,Beauty,2.89,Gift Card,9/7/2024
T007795,C6907,Electronics,69.67,PayPal,8/17/2024
T007796,C5354,Clothing,68.64,Crypto,10/12/2024
T007797,C2923,Home,237.39,PayPal,3/15/2025
T007798,C1482,Electronics,37.46,Gift Card,3/4/2025
T007799,C5195,Home,4.34,Crypto,11/5/2024
T007800,C3726,Home,41.76,Credit Card,1/2/2025
T007801,C6833,Home,282.21,Crypto,7/26/2024
T007802,C9566,Beauty,60.74,Crypto,2/24/2025
T007803,C7060,Beauty,4.49,PayPal,10/3/2024
T007804,C1065,Electronics,5.67,Crypto,11/24/2024
T007805,C3106,Clothing,114.08,Crypto,5/16/2025
T007806,C4140,Toys,47.38,Crypto,6/14/2025
T007807,C9711,Toys,34.47,Crypto,9/11/2024
T007808,C4067,Toys,25.21,PayPal,6/20/2025
T007809,C7779,Home,56.86,Gift Card,10/17/2024
T007810,C4691,Clothing,165.42,PayPal,7/11/2024
T007811,C2815,Toys,23.91,PayPal,6/11/2025
T007812,C5426,Clothing,43.02,Gift Card,12/23/2024
T007813,C7408,Home,10.86,Crypto,1/21/2025
T007814,C8137,Home,278.26,Gift Card,7/22/2024
T007815,C2327,Beauty,240.28,Gift Card,8/21/2024
T007816,C2096,Home,9.94,PayPal,9/5/2024
T007817,C4898,Electronics,78.22,Credit Card,4/4/2025
T007818,C5542,Clothing,270.61,Credit Card,10/30/2024
T007819,C3987,Home,139.76,Crypto,12/9/2024
T007820,C2465,Toys,68.87,Crypto,2/26/2025
T007821,C9322,Clothing,22.16,Credit Card,9/26/2024
T007822,C4471,Home,43.86,PayPal,9/14/2024
T007823,C5441,Beauty,17.06,Gift Card,1/15/2025
T007824,C6333,Home,7.6,Credit Card,11/3/2024
T007825,C4095,Electronics,65.06,Crypto,9/15/2024
T007826,C8016,Toys,77.51,Credit Card,8/21/2024
T007827,C4366,Toys,8,Crypto,3/13/2025
T007828,C9663,Beauty,5.63,Gift Card,12/30/2024
T007829,C5681,Clothing,56.83,Credit Card,8/21/2024
T007830,C1971,Home,88.43,Crypto,6/16/2025
T007831,C3697,Toys,264.64,Crypto,9/5/2024
T007832,C1020,Toys,21.47,Crypto,4/28/2025
T007833,C9058,Toys,39.36,Credit Card,8/23/2024
T007834,C9913,Electronics,241.32,PayPal,12/29/2024
T007835,C4307,Beauty,46.51,Gift Card,3/19/2025
T007836,C5099,Beauty,190.29,Crypto,6/13/2025
T007837,C8311,Home,48.46,Gift Card,10/17/2024
T007838,C3969,Toys,35.96,Crypto,11/24/2024
T007839,C5873,Clothing,158.64,Credit Card,11/29/2024
T007840,C5756,Clothing,27.62,PayPal,6/29/2024
T007841,C5447,Beauty,153.41,Credit Card,9/28/2024
T007842,C1678,Electronics,129.37,Gift Card,1/5/2025
T007843,C3351,Toys,86.95,Credit Card,6/10/2025
T007844,C8859,Electronics,62.73,PayPal,5/23/2025
T007845,C6493,Clothing,2.45,Credit Card,6/16/2025
T007846,C2794,Beauty,107.41,Credit Card,8/30/2024
T007847,C9666,Electronics,54.88,Credit Card,6/26/2025
T007848,C5950,Home,97.22,Crypto,12/25/2024
T007849,C7025,Home,130.43,Gift Card,7/9/2024
T007850,C9978,Toys,7.14,Crypto,8/7/2024
T007851,C3744,Clothing,103.01,Gift Card,8/4/2024
T007852,C8393,Beauty,131.26,PayPal,6/23/2025
T007853,C8509,Clothing,54.25,Credit Card,12/19/2024
T007854,C4770,Electronics,49.84,Gift Card,2/15/2025
T007855,C8173,Home,22.36,PayPal,2/12/2025
T007856,C2248,Beauty,4.73,Credit Card,11/11/2024
T007857,C1115,Electronics,37.18,Gift Card,8/2/2024
T007858,C7083,Clothing,33.93,Crypto,7/3/2024
T007859,C1624,Toys,102.52,Crypto,7/30/2024
T007860,C5152,Beauty,8.15,PayPal,10/18/2024
T007861,C5860,Toys,0.45,Gift Card,11/7/2024
T007862,C9783,Beauty,22.85,Credit Card,4/10/2025
T007863,C9286,Electronics,58.96,Crypto,6/16/2025
T007864,C9601,Clothing,152.42,Gift Card,7/19/2024
T007865,C3844,Beauty,252.79,Crypto,9/22/2024
T007866,C3791,Home,76.57,Crypto,2/23/2025
T007867,C4235,Toys,244.6,Credit Card,5/10/2025
T007868,C3289,Electronics,58.57,Gift Card,5/8/2025
T007869,C2627,Toys,19.81,Credit Card,6/12/2025
T007870,C1587,Beauty,8.66,PayPal,2/1/2025
T007871,C5441,Home,230.49,Crypto,1/25/2025
T007872,C6946,Clothing,44.03,PayPal,2/22/2025
T007873,C5060,Toys,6.86,Credit Card,6/3/2025
T007874,C2330,Home,332.7,Credit Card,10/25/2024
T007875,C1800,Electronics,7.28,PayPal,9/29/2024
T007876,C6841,Home,11.03,Crypto,1/9/2025
T007877,C5667,Electronics,254.77,PayPal,8/17/2024
T007878,C6726,Clothing,21.23,Gift Card,9/29/2024
T007879,C3041,Clothing,31.63,Credit Card,4/15/2025
T007880,C7112,Home,38.72,Gift Card,7/1/2024
T007881,C7286,Beauty,29.94,Credit Card,10/31/2024
T007882,C8008,Home,45.32,PayPal,6/29/2024
T007883,C6673,Beauty,59.41,PayPal,4/4/2025
T007884,C7534,Electronics,49.74,Gift Card,11/20/2024
T007885,C9338,Toys,90.23,PayPal,6/8/2025
T007886,C4611,Electronics,142.63,PayPal,2/22/2025
T007887,C7811,Electronics,15.95,Gift Card,2/26/2025
T007888,C1093,Home,55.14,Gift Card,6/15/2025
T007889,C2089,Toys,66.52,Crypto,2/6/2025
T007890,C7562,Toys,104.28,Credit Card,4/16/2025
T007891,C7480,Home,6.7,Gift Card,10/28/2024
T007892,C8015,Beauty,115.47,Gift Card,11/23/2024
T007893,C4247,Toys,54.58,Gift Card,5/30/2025
T007894,C5132,Electronics,139.43,PayPal,7/21/2024
T007895,C9039,Home,118.78,Credit Card,12/14/2024
T007896,C9575,Clothing,78.27,Credit Card,10/26/2024
T007897,C6884,Toys,128.45,Gift Card,2/6/2025
T007898,C4926,Beauty,22.98,Credit Card,10/7/2024
T007899,C2908,Beauty,6.95,Crypto,12/6/2024
T007900,C6944,Home,43.84,PayPal,9/12/2024
T007901,C2301,Toys,201.11,Crypto,7/17/2024
T007902,C7992,Beauty,150.09,PayPal,5/15/2025
T007903,C7054,Clothing,23.52,Crypto,1/3/2025
T007904,C6602,Beauty,179.02,Crypto,5/14/2025
T007905,C7605,Clothing,0.23,Crypto,4/1/2025
T007906,C7355,Clothing,350.55,PayPal,5/6/2025
T007907,C1119,Beauty,80.05,PayPal,3/2/2025
T007908,C1863,Electronics,119.72,Gift Card,1/26/2025
T007909,C4974,Beauty,142.6,Crypto,1/19/2025
T007910,C9090,Clothing,64.79,PayPal,8/30/2024
T007911,C8857,Electronics,121.08,PayPal,5/19/2025
T007912,C4627,Electronics,48.38,Crypto,3/22/2025
T007913,C3086,Home,44.76,Crypto,11/20/2024
T007914,C3770,Beauty,19.46,Crypto,7/11/2024
T007915,C7040,Clothing,103.84,Gift Card,7/30/2024
T007916,C5701,Clothing,172.14,Credit Card,2/4/2025
T007917,C6255,Beauty,178.99,Credit Card,4/20/2025
T007918,C8266,Home,115.58,Credit Card,7/21/2024
T007919,C8656,Beauty,131.62,Gift Card,3/21/2025
T007920,C4430,Home,38.52,Crypto,10/4/2024
T007921,C9532,Beauty,77.81,Gift Card,8/21/2024
T007922,C8123,Beauty,36.95,Credit Card,8/1/2024
T007923,C6981,Toys,81.14,Credit Card,12/1/2024
T007924,C8040,Toys,83.12,Gift Card,10/23/2024
T007925,C2902,Clothing,37.16,Gift Card,8/31/2024
T007926,C5284,Beauty,36.48,PayPal,9/27/2024
T007927,C3626,Home,40.59,Crypto,8/17/2024
T007928,C2464,Electronics,104.08,PayPal,4/23/2025
T007929,C9541,Home,104,Crypto,12/18/2024
T007930,C9384,Electronics,3.22,Crypto,1/8/2025
T007931,C2200,Beauty,216.69,Credit Card,12/29/2024
T007932,C6873,Clothing,115.95,PayPal,8/31/2024
T007933,C6654,Home,114.69,Crypto,7/3/2024
T007934,C6645,Electronics,103.29,PayPal,3/22/2025
T007935,C1289,Clothing,37.1,Credit Card,9/11/2024
T007936,C1409,Beauty,165.64,Credit Card,11/4/2024
T007937,C8422,Beauty,67.15,PayPal,1/22/2025
T007938,C4360,Toys,5.77,Crypto,7/15/2024
T007939,C2699,Electronics,19.81,Crypto,1/23/2025
T007940,C3124,Home,31.27,PayPal,3/23/2025
T007941,C4727,Beauty,79.3,PayPal,1/7/2025
T007942,C3323,Home,111.94,Crypto,9/9/2024
T007943,C5111,Clothing,13.02,Crypto,9/30/2024
T007944,C4249,Clothing,66.74,Crypto,5/4/2025
T007945,C4589,Home,152.07,Credit Card,4/27/2025
T007946,C5222,Clothing,31.05,Gift Card,3/7/2025
T007947,C7039,Electronics,29.79,Gift Card,6/17/2025
T007948,C4018,Electronics,58.04,Credit Card,10/18/2024
T007949,C7675,Toys,101.67,Gift Card,8/21/2024
T007950,C9982,Beauty,79.1,Credit Card,11/19/2024
T007951,C7691,Electronics,51.57,Crypto,11/2/2024
T007952,C5231,Beauty,73.79,Gift Card,5/8/2025
T007953,C8747,Electronics,103.9,Credit Card,1/15/2025
T007954,C2205,Beauty,40.14,Crypto,2/10/2025
T007955,C7577,Toys,26.07,PayPal,6/27/2025
T007956,C2555,Electronics,140.13,Gift Card,1/28/2025
T007957,C6816,Electronics,53.24,Credit Card,10/10/2024
T007958,C7297,Electronics,315.28,PayPal,3/8/2025
T007959,C1179,Electronics,4.19,Credit Card,12/15/2024
T007960,C8494,Toys,82.72,Crypto,6/16/2025
T007961,C6954,Home,106.68,Gift Card,3/17/2025
T007962,C7093,Electronics,60.73,Gift Card,2/25/2025
T007963,C7621,Toys,11.8,Credit Card,4/27/2025
T007964,C9062,Clothing,7.63,Credit Card,1/28/2025
T007965,C1228,Clothing,19.42,Crypto,10/7/2024
T007966,C5799,Beauty,17.09,PayPal,11/24/2024
T007967,C8530,Clothing,2.2,Credit Card,2/21/2025
T007968,C3363,Electronics,19.11,Gift Card,9/20/2024
T007969,C3444,Toys,12.52,PayPal,2/11/2025
T007970,C5712,Home,82.52,Crypto,6/27/2024
T007971,C2813,Home,138.89,PayPal,3/14/2025
T007972,C6104,Clothing,11.56,PayPal,6/27/2025
T007973,C8013,Clothing,29.88,Credit Card,7/11/2024
T007974,C3934,Home,18.47,PayPal,4/12/2025
T007975,C6031,Electronics,109,Credit Card,11/1/2024
T007976,C7714,Home,79.19,PayPal,4/30/2025
T007977,C8335,Clothing,20.42,Crypto,1/26/2025
T007978,C4971,Electronics,42.98,Gift Card,7/12/2024
T007979,C3345,Electronics,26.44,PayPal,5/16/2025
T007980,C4754,Clothing,282.77,Crypto,12/28/2024
T007981,C3839,Toys,135.14,Crypto,8/16/2024
T007982,C1956,Toys,143.36,Gift Card,12/31/2024
T007983,C5391,Toys,23.15,Gift Card,6/3/2025
T007984,C8022,Home,2.97,Credit Card,4/18/2025
T007985,C2043,Electronics,164.49,Crypto,1/18/2025
T007986,C2857,Electronics,34.18,Credit Card,11/19/2024
T007987,C5306,Electronics,48.01,Gift Card,8/23/2024
T007988,C5849,Clothing,21.09,Credit Card,11/29/2024
T007989,C8154,Toys,171.37,Credit Card,11/16/2024
T007990,C6853,Home,25.87,Gift Card,3/5/2025
T007991,C9854,Toys,95.36,Crypto,7/12/2024
T007992,C6314,Toys,11.45,PayPal,11/3/2024
T007993,C4301,Beauty,97.59,Credit Card,1/10/2025
T007994,C6447,Beauty,1.38,Gift Card,8/27/2024
T007995,C7642,Toys,334.6,Gift Card,10/11/2024
T007996,C5665,Home,28.47,Gift Card,9/2/2024
T007997,C2559,Electronics,60.13,Gift Card,7/18/2024
T007998,C6514,Home,73.1,Credit Card,8/13/2024
T007999,C1088,Toys,102.53,Crypto,5/11/2025
T008000,C5633,Clothing,133.18,Gift Card,7/2/2024
T008001,C9615,Clothing,45.74,Crypto,4/15/2025
T008002,C1853,Clothing,187.14,PayPal,8/20/2024
T008003,C4342,Clothing,160.83,Crypto,8/26/2024
T008004,C2499,Electronics,116.33,Credit Card,8/20/2024
T008005,C6354,Beauty,26.48,Gift Card,1/19/2025
T008006,C8515,Electronics,320.56,PayPal,2/28/2025
T008007,C4539,Clothing,114.84,PayPal,8/17/2024
T008008,C3247,Beauty,18.08,Gift Card,10/3/2024
T008009,C4467,Beauty,56.48,Gift Card,8/14/2024
T008010,C3406,Electronics,22.44,Credit Card,10/24/2024
T008011,C5972,Clothing,159.31,Crypto,2/20/2025
T008012,C6886,Electronics,88.76,Crypto,7/5/2024
T008013,C2494,Electronics,18.36,Credit Card,1/10/2025
T008014,C2238,Clothing,29.76,PayPal,9/2/2024
T008015,C7690,Toys,76.66,PayPal,8/19/2024
T008016,C6970,Beauty,30.2,Gift Card,6/19/2025
T008017,C5684,Toys,20.53,Credit Card,5/20/2025
T008018,C1367,Toys,355.37,Gift Card,10/16/2024
T008019,C7303,Home,10.32,Credit Card,1/28/2025
T008020,C6569,Beauty,110.23,Gift Card,9/23/2024
T008021,C1949,Toys,299.01,Crypto,7/4/2024
T008022,C9792,Toys,52.78,Gift Card,8/9/2024
T008023,C8254,Clothing,2.82,PayPal,9/2/2024
T008024,C8143,Beauty,67.04,Crypto,4/14/2025
T008025,C6842,Home,92.51,Credit Card,9/25/2024
T008026,C5818,Clothing,0.43,Crypto,11/5/2024
T008027,C4783,Clothing,18.58,PayPal,8/21/2024
T008028,C1958,Home,226.94,Gift Card,10/17/2024
T008029,C7649,Toys,26.02,Credit Card,7/17/2024
T008030,C4752,Beauty,41.68,Crypto,8/12/2024
T008031,C1279,Home,43.15,Crypto,8/21/2024
T008032,C3485,Home,12.77,Gift Card,1/21/2025
T008033,C1924,Electronics,345.71,Credit Card,4/12/2025
